"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
132,3.00,"UBC",656.00,24578.00,3701.00,358002.00,"2003 North Cascades National Park Foray","Poaceae","Poa cusickii","Poa","cusickii","Vasey",,,,,,,,1.00,"David Giblin",3.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7521.00,,"7521","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Leaves glaucous.  Tips of lemmas purplish.",,"Native","Flowering",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
133,1.00,"NOCA",656.00,24239.00,3702.00,358003.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7522.00,,"7522","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Heads drooping.  Growing in drier part of meadow.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
134,2.00,"WTU",656.00,24450.00,3702.00,358003.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7522.00,,"7522","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Heads drooping.  Growing in drier part of meadow.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
135,3.00,"UBC",656.00,24579.00,3702.00,358003.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex spectabilis","Carex","spectabilis","Dewey",,,,,,,,1.00,"David Giblin",8.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7522.00,,"7522","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Heads drooping.  Growing in drier part of meadow.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
136,1.00,"NOCA",656.00,24243.00,3703.00,357995.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex scirpoidea ssp. stenochlaena","Carex","scirpoidea","Michx.","ssp.","stenochlaena","(Holm) A.& D. Lšve",,,,,1.00,"Zika",,"Sep",2003.00,"FNA",,"Sarah Gage",,7536.00,,"7536","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Growing in clumps.  Scattered on slope.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
137,2.00,"WTU",656.00,24454.00,3703.00,357995.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex scirpoidea ssp. stenochlaena","Carex","scirpoidea","Michx.","ssp.","stenochlaena","(Holm) A.& D. Lšve",,,,,1.00,"Zika",,"Sep",2003.00,"FNA",,"Sarah Gage",,7536.00,,"7536","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Growing in clumps.  Scattered on slope.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
138,1.00,"NOCA",656.00,24244.00,3704.00,357986.00,"2003 North Cascades National Park Foray","Poaceae","Elymus glaucus","Elymus","glaucus","Buckl.",,,,,,,,1.00,,,,,,,"Sarah Gage",,7537.00,,"7537","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Growing in clumps.  Scattered on slope.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
139,2.00,"WTU",656.00,24455.00,3704.00,357986.00,"2003 North Cascades National Park Foray","Poaceae","Elymus glaucus","Elymus","glaucus","Buckl.",,,,,,,,1.00,,,,,,,"Sarah Gage",,7537.00,,"7537","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.  Vegetation (Alnus, Sorbus).","Growing in clumps.  Scattered on slope.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
140,1.00,"NOCA",656.00,24249.00,3705.00,,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga ferruginea var. macounii","Saxifraga","ferruginea","Grah.","var.","macounii","Engl. & Irmsch.",,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1033.00,,"1033","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Uncommon.  Dry rocky slopes.  Fruits only.",,"Native","Flowering",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
141,1.00,"NOCA",656.00,24250.00,3706.00,,"2003 North Cascades National Park Foray","Saxifragaceae","Saxifraga punctata","Saxifraga","punctata","L.",,,,,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1034.00,,"1034","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Uncommon.  Directly under waterfall spray.  White petals.  Stem wavy pilose.",,"Native","Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
142,1.00,"NOCA",656.00,24253.00,3707.00,357988.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex scirpoidea ssp. stenochlaena","Carex","scirpoidea","Michx.","ssp.","stenochlaena","(Holm) A.& D. Lšve",,,,,1.00,"Zika",,"Sep",2003.00,"FNA",,"Steve Hahn",,1037.00,,"1037","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Rare.  6-12 inch clumps on rocky cliffs.",,"Native","Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
143,2.00,"WTU",656.00,24461.00,3707.00,357988.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex scirpoidea ssp. stenochlaena","Carex","scirpoidea","Michx.","ssp.","stenochlaena","(Holm) A.& D. Lšve",,,,,1.00,"Zika",,"Sep",2003.00,"FNA",,"Steve Hahn",,1037.00,,"1037","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Rare.  6-12 inch clumps on rocky cliffs.",,"Native","Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
144,1.00,"NOCA",656.00,24254.00,3708.00,,"2003 North Cascades National Park Foray","Poaceae","Agrostis thurberiana","Agrostis","thurberiana","Hitchc.",,,,,,,,1.00,"David Giblin",3.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1038.00,,"1038","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Common.  Occurs in small clumps or as individuals.  Rhizomatous.",,"Native","Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
145,1.00,"NOCA",656.00,24255.00,3709.00,357989.00,"2003 North Cascades National Park Foray","Poaceae","Agrostis thurberiana","Agrostis","thurberiana","Hitchc.",,,,,,,,1.00,"David Giblin",3.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1039.00,,"1039","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Uncommon.  Growing under waterfall.  Rhizomatous.  Partial sun.",,"Native","Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
146,2.00,"WTU",656.00,24462.00,3709.00,357989.00,"2003 North Cascades National Park Foray","Poaceae","Agrostis thurberiana","Agrostis","thurberiana","Hitchc.",,,,,,,,1.00,"David Giblin",3.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1039.00,,"1039","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Uncommon.  Growing under waterfall.  Rhizomatous.  Partial sun.",,"Native","Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
147,1.00,"NOCA",656.00,24256.00,3710.00,,"2003 North Cascades National Park Foray","Poaceae","Poa gracillima","Poa","gracillima","Vasey",,,,,,,,1.00,"David Giblin",3.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1040.00,,"1040","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Common.  Open panicle.  Caespitose.",,"Native","Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
148,1.00,"NOCA",656.00,24258.00,3711.00,357991.00,"2003 North Cascades National Park Foray","Ranunculaceae","Ranunculus eschscholtzii var. suksdorfii","Ranunculus","eschscholtzii","Schlecht.","var.","suksdorfii","(Gray) Benson",,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1042.00,,"1042","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Wet talus and along seep edges.  Uncommon.  Partial sun.",,"Native","Flowering & Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
149,2.00,"WTU",656.00,24464.00,3711.00,357991.00,"2003 North Cascades National Park Foray","Ranunculaceae","Ranunculus eschscholtzii var. suksdorfii","Ranunculus","eschscholtzii","Schlecht.","var.","suksdorfii","(Gray) Benson",,,,,1.00,"Steve Hahn",7.00,"Oct",2003.00,"H&C",,"Steve Hahn",,1042.00,,"1042","Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Quarter mile southeast of wetland complex.  Fisher Basin.  North facing wall.",,,,,48.00,33.00,12.40,"N",120.00,50.00,56.71,"W","NAD 27","50","Georef. from map",10.00,659064.00,5380009.00,,,"Field notes",,,,,"Wet, mossy cliffs with small waterfalls.  Partial sun.  Plants restricted to soil pockets and hanging gardens among cracks.","Wet talus and along seep edges.  Uncommon.  Partial sun.",,"Native","Flowering & Fruiting",,"{DACF1145-BBFB-41F9-8128-F5B4394AF601}",659063.99,5380008.99,"NAD83","OK","Natalya Antonova"
150,1.00,"NOCA",656.00,24240.00,3712.00,,"2003 North Cascades National Park Foray","Poaceae","Festuca idahoensis","Festuca","idahoensis","Elmer",,,,,,,,1.00,"Gage",7.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7533.00,,"7533","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).","Abundant.  Leaves and stems wiry.  Upper stems reddish.  Inflorescences tawny.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
151,2.00,"WTU",656.00,24451.00,3712.00,,"2003 North Cascades National Park Foray","Poaceae","Festuca idahoensis","Festuca","idahoensis","Elmer",,,,,,,,1.00,"Gage",7.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7533.00,,"7533","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).","Abundant.  Leaves and stems wiry.  Upper stems reddish.  Inflorescences tawny.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
152,3.00,"UBC",656.00,24580.00,3712.00,,"2003 North Cascades National Park Foray","Poaceae","Festuca idahoensis","Festuca","idahoensis","Elmer",,,,,,,,1.00,"Gage",7.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7533.00,,"7533","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).","Abundant.  Leaves and stems wiry.  Upper stems reddish.  Inflorescences tawny.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
153,1.00,"NOCA",656.00,24241.00,3713.00,358005.00,"2003 North Cascades National Park Foray","Poaceae","Agrostis thurberiana","Agrostis","thurberiana","Hitchc.",,,,,,,,1.00,"Gage",3.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7534.00,,"7534","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).","Growing in bunches.  Soft green.  Inflorescences purplish.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
154,2.00,"WTU",656.00,24452.00,3713.00,358005.00,"2003 North Cascades National Park Foray","Poaceae","Agrostis thurberiana","Agrostis","thurberiana","Hitchc.",,,,,,,,1.00,"Gage",3.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7534.00,,"7534","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).","Growing in bunches.  Soft green.  Inflorescences purplish.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
155,3.00,"UBC",656.00,24581.00,3713.00,358005.00,"2003 North Cascades National Park Foray","Poaceae","Agrostis thurberiana","Agrostis","thurberiana","Hitchc.",,,,,,,,1.00,"Gage",3.00,"Oct",2003.00,"H&C",,"Sarah Gage",,7534.00,,"7534","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).","Growing in bunches.  Soft green.  Inflorescences purplish.",,"Native","Flowering & Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
156,1.00,"NOCA",656.00,24289.00,3722.00,,"2003 North Cascades National Park Foray","Orchidaceae","Platanthera stricta","Platanthera","stricta","Lindl.",,,,,,,,1.00,"Gage",7.00,"Oct",2003.00,"Jepson",,"Jeff Walker",,126.00,,"126","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Scattered.  Uncommon.  Flowers greenish.",,"Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
