"ID","Replicate Number","Destination Herbarium","NOCA Accession Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
113,1.00,"NOCA",656.00,12432.00,6213.00,,"2004 North Cascades National Park Forays","Caryophyllaceae","Stellaria calycantha","Stellaria","calycantha","(Ledeb.) Bong.",,,,,,,,1.00,"Sarah Gage",5.00,"Oct",2004.00,"H&C",,"Sarah Gage",,7611.00,,"7611","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in mat on moss covered boulder in stream between lakes.","Flowers white; plants lax, somewhat brittle.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
114,2.00,"WTU",656.00,12433.00,6213.00,361900.00,"2004 North Cascades National Park Forays","Caryophyllaceae","Stellaria calycantha","Stellaria","calycantha","(Ledeb.) Bong.",,,,,,,,1.00,"Sarah Gage",5.00,"Oct",2004.00,"H&C",,"Sarah Gage",,7611.00,,"7611","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in mat on moss covered boulder in stream between lakes.","Flowers white; plants lax, somewhat brittle.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
115,3.00,"UBC",656.00,12434.00,6213.00,,"2004 North Cascades National Park Forays","Caryophyllaceae","Stellaria calycantha","Stellaria","calycantha","(Ledeb.) Bong.",,,,,,,,1.00,"Sarah Gage",5.00,"Oct",2004.00,"H&C",,"Sarah Gage",,7611.00,,"7611","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in mat on moss covered boulder in stream between lakes.","Flowers white; plants lax, somewhat brittle.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
116,1.00,"NOCA",656.00,12435.00,6214.00,,"2004 North Cascades National Park Forays","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7612.00,,"7612","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,,"Flowers white; roots fragrant - medicinal.",,"Native","Flowering",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
117,2.00,"WTU",656.00,12436.00,6214.00,361899.00,"2004 North Cascades National Park Forays","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7612.00,,"7612","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,,"Flowers white; roots fragrant - medicinal.",,"Native","Flowering",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
118,3.00,"UBC",656.00,12437.00,6214.00,,"2004 North Cascades National Park Forays","Valerianaceae","Valeriana sitchensis","Valeriana","sitchensis","Bong.",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7612.00,,"7612","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,,"Flowers white; roots fragrant - medicinal.",,"Native","Flowering",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
119,1.00,"NOCA",656.00,12438.00,6215.00,,"2004 North Cascades National Park Forays","Polygonaceae","Eriogonum pyrolifolium var. coryphaeum","Eriogonum","pyrolifolium","Hook.","var.","coryphaeum","T. & G.",,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7613.00,,"7613","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in loose talus and scree upslope from lake.","Flowers with dirty socks smell, white to pinkish.",,"Native","Flowering",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
120,2.00,"WTU",656.00,12439.00,6215.00,361898.00,"2004 North Cascades National Park Forays","Polygonaceae","Eriogonum pyrolifolium var. coryphaeum","Eriogonum","pyrolifolium","Hook.","var.","coryphaeum","T. & G.",,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7613.00,,"7613","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in loose talus and scree upslope from lake.","Flowers with dirty socks smell, white to pinkish.",,"Native","Flowering",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
121,3.00,"UBC",656.00,12440.00,6215.00,,"2004 North Cascades National Park Forays","Polygonaceae","Eriogonum pyrolifolium var. coryphaeum","Eriogonum","pyrolifolium","Hook.","var.","coryphaeum","T. & G.",,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7613.00,,"7613","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in loose talus and scree upslope from lake.","Flowers with dirty socks smell, white to pinkish.",,"Native","Flowering",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
122,1.00,"NOCA",656.00,12441.00,6216.00,,"2004 North Cascades National Park Forays","Poaceae","Vahlodea atropurpurea","Vahlodea","atropurpurea","(Wahlenb.) Fries ex Hartman",,,,,,,,1.00,"Sarah Gage",26.00,"Oct",2004.00,"Biek, Flora of Mt. Rainier",,"Sarah Gage",,7614.00,,"7614","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing streamside between lakes.","Heads nodding.",,"Native","Fertile",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
123,2.00,"WTU",656.00,12442.00,6216.00,361909.00,"2004 North Cascades National Park Forays","Poaceae","Vahlodea atropurpurea","Vahlodea","atropurpurea","(Wahlenb.) Fries ex Hartman",,,,,,,,1.00,"Sarah Gage",26.00,"Oct",2004.00,"Biek, Flora of Mt. Rainier",,"Sarah Gage",,7614.00,,"7614","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing streamside between lakes.","Heads nodding.",,"Native","Fertile",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
124,3.00,"UBC",656.00,12443.00,6216.00,,"2004 North Cascades National Park Forays","Poaceae","Vahlodea atropurpurea","Vahlodea","atropurpurea","(Wahlenb.) Fries ex Hartman",,,,,,,,1.00,"Sarah Gage",26.00,"Oct",2004.00,"Biek, Flora of Mt. Rainier",,"Sarah Gage",,7614.00,,"7614","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing streamside between lakes.","Heads nodding.",,"Native","Fertile",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
125,1.00,"NOCA",656.00,12444.00,6217.00,,"2004 North Cascades National Park Forays","Onagraceae","Epilobium hornemannii ssp. hornemannii","Epilobium","hornemannii","Reichenb.","ssp.","hornemannii",,,,,,1.00,"Sarah Gage",6.00,"Oct",2004.00,"Jepson",,"Sarah Gage",,7615.00,,"7615","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in moist moss in and alongside stream between lakes.","Flowers pink.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
126,2.00,"WTU",656.00,12445.00,6217.00,361913.00,"2004 North Cascades National Park Forays","Onagraceae","Epilobium hornemannii ssp. hornemannii","Epilobium","hornemannii","Reichenb.","ssp.","hornemannii",,,,,,1.00,"Sarah Gage",6.00,"Oct",2004.00,"Jepson",,"Sarah Gage",,7615.00,,"7615","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in moist moss in and alongside stream between lakes.","Flowers pink.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
127,3.00,"UBC",656.00,12446.00,6217.00,,"2004 North Cascades National Park Forays","Onagraceae","Epilobium hornemannii ssp. hornemannii","Epilobium","hornemannii","Reichenb.","ssp.","hornemannii",,,,,,1.00,"Sarah Gage",6.00,"Oct",2004.00,"Jepson",,"Sarah Gage",,7615.00,,"7615","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing in moist moss in and alongside stream between lakes.","Flowers pink.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
128,1.00,"NOCA",656.00,12447.00,6218.00,,"2004 North Cascades National Park Forays","Poaceae","Poa secunda ssp. secunda","Poa","secunda","Presl.","ssp.","secunda",,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"Jepson",,"Sarah Gage",,7616.00,,"7616","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing on talus slope upslope from lake.",,,"Native","Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
129,2.00,"WTU",656.00,12448.00,6218.00,361910.00,"2004 North Cascades National Park Forays","Poaceae","Poa secunda ssp. secunda","Poa","secunda","Presl.","ssp.","secunda",,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"Jepson",,"Sarah Gage",,7616.00,,"7616","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing on talus slope upslope from lake.",,,"Native","Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
130,1.00,"NOCA",656.00,12449.00,6219.00,,"2004 North Cascades National Park Forays","Pinaceae","Larix lyallii","Larix","lyallii","Parl.",,,,,,,,1.00,"Sarah Gage",25.00,"Aug",2004.00,"H&C",,"Sarah Gage",,7617.00,,"7617","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Around larger lake and surrounding slopes.","Common; with both male and female cones.",,"Native","Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
131,2.00,"WTU",656.00,12450.00,6219.00,361911.00,"2004 North Cascades National Park Forays","Pinaceae","Larix lyallii","Larix","lyallii","Parl.",,,,,,,,1.00,"Sarah Gage",25.00,"Aug",2004.00,"H&C",,"Sarah Gage",,7617.00,,"7617","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Around larger lake and surrounding slopes.","Common; with both male and female cones.",,"Native","Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
132,1.00,"NOCA",656.00,12451.00,6220.00,,"2004 North Cascades National Park Forays","Saxifragaceae","Saxifraga nelsoniana ssp. cascadensis","Saxifraga","nelsoniana","D. Don","ssp.","cascadensis","(Calder & Savile) Hultén",,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"Biek, Flora of Mt. Rainier",,"Sarah Gage",,7618.00,,"7618","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing streamside between lakes.","Petals white, stems reddish.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
133,2.00,"WTU",656.00,12452.00,6220.00,361919.00,"2004 North Cascades National Park Forays","Saxifragaceae","Saxifraga nelsoniana ssp. cascadensis","Saxifraga","nelsoniana","D. Don","ssp.","cascadensis","(Calder & Savile) Hultén",,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"Biek, Flora of Mt. Rainier",,"Sarah Gage",,7618.00,,"7618","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing streamside between lakes.","Petals white, stems reddish.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
134,3.00,"UBC",656.00,12453.00,6220.00,,"2004 North Cascades National Park Forays","Saxifragaceae","Saxifraga nelsoniana ssp. cascadensis","Saxifraga","nelsoniana","D. Don","ssp.","cascadensis","(Calder & Savile) Hultén",,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"Biek, Flora of Mt. Rainier",,"Sarah Gage",,7618.00,,"7618","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing streamside between lakes.","Petals white, stems reddish.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
135,1.00,"NOCA",656.00,12454.00,6221.00,,"2004 North Cascades National Park Forays","Saxifragaceae","Mitella pentandra","Mitella","pentandra","Hook.",,,,,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7619.00,,"7619","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing on bank of outlet stream below lower lake.","Flowers mostly past, but some still with petals - light green.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
136,2.00,"WTU",656.00,12455.00,6221.00,361918.00,"2004 North Cascades National Park Forays","Saxifragaceae","Mitella pentandra","Mitella","pentandra","Hook.",,,,,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7619.00,,"7619","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing on bank of outlet stream below lower lake.","Flowers mostly past, but some still with petals - light green.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
137,3.00,"UBC",656.00,12456.00,6221.00,,"2004 North Cascades National Park Forays","Saxifragaceae","Mitella pentandra","Mitella","pentandra","Hook.",,,,,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7619.00,,"7619","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing on bank of outlet stream below lower lake.","Flowers mostly past, but some still with petals - light green.",,"Native","Flowering & Fruiting",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
138,1.00,"NOCA",656.00,12457.00,6222.00,,"2004 North Cascades National Park Forays","Asteraceae","Hieracium gracile","Hieracium","gracile","Hook.",,,,,,,,1.00,"Sarah Gage",30.00,"Sep",2004.00,"H&C",,"Sarah Gage",,7620.00,,"7620","Jim Duemmel, Steve Karafit, Gene Myers",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, north side of lake known as ""Dee Dee Lake."".",6320.00,,1927.00,,48.00,24.00,0.00,"N",120.00,38.00,0.00,"W","NAD 27",,"Field notes",10.00,674011.00,5363805.00,"NAD 27",,"Field notes",,,,,"Growing on meadow slope between two lakes with Luetkea.",,,"Native","Flowering",,"{143FC9FC-57B6-49D4-A537-B68DE94D5917}",673916.28,5364005.48,"NAD83","OK","Natalya Antonova"
