"Replicate.","Destination Herbarium","NPS Accession Number","NPS Catalog Number","WTU Database ID","WTU Accession Number","Family","Scientific Name","Genus","Species","Author","Subspecific Rank","Subspecific taxon","Subspecific Author","Determiner","Determination Day","Determination Month","Determination Year","Determination Source","Determination Notes","Collector Name","Collector Number Prefix","Collector Number","Collector Number Suffix","Associated Collector","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Elevation (m)","Dec Latitude","W or E","Dec Longitude","N or S","Source","Lat-Long Datum","UTM Zone","Easting","Northing","Source_UTM","Site description","Specimen Details","Origin","Phenology","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
1.00,"NOCA","NOCA-00840",17959.00,163969.00,,"Poaceae","Agrostis variabilis","Agrostis","variabilis","Rydb.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1111",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Cespitose. In open soil; scattered.","Native","Flowering","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17960.00,163969.00,,"Poaceae","Agrostis variabilis","Agrostis","variabilis","Rydb.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1111",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Cespitose. In open soil; scattered.","Native","Flowering","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",17961.00,163969.00,,"Poaceae","Agrostis variabilis","Agrostis","variabilis","Rydb.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1111",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Cespitose. In open soil; scattered.","Native","Flowering","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17962.00,163970.00,,"Caryophyllaceae","Eremogone capillaris var. americana","Eremogone","capillaris","(Poir.) Fenzl","var.","americana","(Maguire) R.L. Hartman","David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1112",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Scattered in meadows. Loosely cespitose.","Native","Flowering & Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17963.00,163971.00,,"Cyperaceae","Carex subnigricans","Carex","subnigricans","Stacey",,,,"P. F. Zika",,"Aug",2007.00,"FNA",,"David Giblin",,"1113",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Rhizomatous; mature fruit reflexed. Common.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17964.00,163971.00,,"Cyperaceae","Carex subnigricans","Carex","subnigricans","Stacey",,,,"P. F. Zika",,"Aug",2007.00,"FNA",,"David Giblin",,"1113",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Rhizomatous; mature fruit reflexed. Common.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",17965.00,163971.00,,"Cyperaceae","Carex subnigricans","Carex","subnigricans","Stacey",,,,"P. F. Zika",,"Aug",2007.00,"FNA",,"David Giblin",,"1113",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Rhizomatous; mature fruit reflexed. Common.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17966.00,163972.00,,"Juncaceae","Luzula hitchcockii","Luzula","hitchcockii","Hamet-Ahti",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1114",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Rhizomatous; foliage green; dangling spikes. Common.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17967.00,163972.00,,"Juncaceae","Luzula hitchcockii","Luzula","hitchcockii","Hamet-Ahti",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1114",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Rhizomatous; foliage green; dangling spikes. Common.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",17968.00,163972.00,,"Juncaceae","Luzula hitchcockii","Luzula","hitchcockii","Hamet-Ahti",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1114",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Rhizomatous; foliage green; dangling spikes. Common.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17969.00,163973.00,,"Poaceae","Phleum alpinum","Phleum","alpinum","L.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1115",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Loosely cespitose. Scattered in meadow.","Native","Flowering","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17970.00,163973.00,,"Poaceae","Phleum alpinum","Phleum","alpinum","L.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1115",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Loosely cespitose. Scattered in meadow.","Native","Flowering","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17971.00,163974.00,,"Saxifragaceae","Mitella breweri","Mitella","breweri","Gray",,,,"David Giblin",29.00,"Aug",2007.00,"H&C",,"David Giblin",,"1116",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Petals green and pinnately filiform. Locally common in meadow understory. Rhizomatous.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17972.00,163974.00,,"Saxifragaceae","Mitella breweri","Mitella","breweri","Gray",,,,"David Giblin",29.00,"Aug",2007.00,"H&C",,"David Giblin",,"1116",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Petals green and pinnately filiform. Locally common in meadow understory. Rhizomatous.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",17973.00,163974.00,,"Saxifragaceae","Mitella breweri","Mitella","breweri","Gray",,,,"David Giblin",29.00,"Aug",2007.00,"H&C",,"David Giblin",,"1116",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Petals green and pinnately filiform. Locally common in meadow understory. Rhizomatous.","Native","Fruiting","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17974.00,163975.00,,"Poaceae","Poa secunda ssp. secunda","Poa","secunda","Presl.","ssp.","secunda",,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1117",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Foliage blue-green; cespitose. Common in meadow.","Native","Flowering","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17975.00,163975.00,,"Poaceae","Poa secunda ssp. secunda","Poa","secunda","Presl.","ssp.","secunda",,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1117",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail; Copper Ridge Lookout.",6261.00,1909.00,48.90,"W",-121.46,"N","GPS reading","WGS 84",10.00,612651.80,5418426.83,"Conversion algorithm","Exposed rocky outcropping and south-facing mesic meadow with organic soil layer well developed. Carex spectabilis abundant.","Foliage blue-green; cespitose. Common in meadow.","Native","Flowering","{5DADA8C9-0B70-403D-AE86-3B65CEF325F4}",612651.80,5418426.75,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17976.00,163976.00,,"Rosaceae","Sorbus sitchensis var. sitchensis","Sorbus","sitchensis","Roemer","var.","sitchensis",,"P. F. Zika",,"Aug",2007.00,"H&C",,"David Giblin",,"1118",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","2 meter multi-stemmed shrub; leaves blue-green; hairs red.","Native","Fruiting","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17977.00,163976.00,,"Rosaceae","Sorbus sitchensis var. sitchensis","Sorbus","sitchensis","Roemer","var.","sitchensis",,"P. F. Zika",,"Aug",2007.00,"H&C",,"David Giblin",,"1118",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","2 meter multi-stemmed shrub; leaves blue-green; hairs red.","Native","Fruiting","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",17978.00,163976.00,,"Rosaceae","Sorbus sitchensis var. sitchensis","Sorbus","sitchensis","Roemer","var.","sitchensis",,"P. F. Zika",,"Aug",2007.00,"H&C",,"David Giblin",,"1118",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","2 meter multi-stemmed shrub; leaves blue-green; hairs red.","Native","Fruiting","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17979.00,163978.00,,"Rosaceae","Sorbus sitchensis var. grayi","Sorbus","sitchensis","Roemer","var.","grayi","(Wenzig) Hitchc.","P. F. Zika",29.00,"Aug",2007.00,"H&C",,"David Giblin",,"1119",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","In dry soil; multi-stemmed shrub 0.7 - 2 meters tall; buds pink; petals pinkish fading to white.","Native","Flowering","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17980.00,163978.00,,"Rosaceae","Sorbus sitchensis var. grayi","Sorbus","sitchensis","Roemer","var.","grayi","(Wenzig) Hitchc.","P. F. Zika",29.00,"Aug",2007.00,"H&C",,"David Giblin",,"1119",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","In dry soil; multi-stemmed shrub 0.7 - 2 meters tall; buds pink; petals pinkish fading to white.","Native","Flowering","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",17981.00,163978.00,,"Rosaceae","Sorbus sitchensis var. grayi","Sorbus","sitchensis","Roemer","var.","grayi","(Wenzig) Hitchc.","P. F. Zika",29.00,"Aug",2007.00,"H&C",,"David Giblin",,"1119",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","In dry soil; multi-stemmed shrub 0.7 - 2 meters tall; buds pink; petals pinkish fading to white.","Native","Flowering","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17982.00,163979.00,,"Juncaceae","Luzula comosa","Luzula","comosa","E. Mey.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1120",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","Cespitose. Bare soil of trail.","Native","Fruiting","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",17983.00,163979.00,,"Juncaceae","Luzula comosa","Luzula","comosa","E. Mey.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1120",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","Cespitose. Bare soil of trail.","Native","Fruiting","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",17984.00,163979.00,,"Juncaceae","Luzula comosa","Luzula","comosa","E. Mey.",,,,"David Giblin",29.00,"Aug",2007.00,"FNA",,"David Giblin",,"1120",,"Peter Zika",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge Trail, section between Silesia Camp and Lookout; about 2 air kilometers west of Lookout.",5346.00,1630.00,48.90,"W",-121.47,"N","GPS reading","WGS 84",10.00,612004.26,5417650.54,"Conversion algorithm","South-facing heather meadows with Tsuga, Vaccinium deliciosum, Luetkea pectinata.","Cespitose. Bare soil of trail.","Native","Fruiting","{A9EF84A1-0AE3-49D9-8939-8A53A52CFB22}",612004.01,5417650.83,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",17985.00,164100.00,,"Saxifragaceae","Saxifraga ferruginea","Saxifraga","ferruginea","Grah.",,,,"David Giblin",3.00,"Sep",2007.00,"H&C",,"Jesse Sorrells","07-","01",,"Steve Hahn, Megan A. Jensen, Dale Blum, Tim Rodgers",3.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Copper Ridge about 1/2 miles south from Copper Ridge Lookout.",5518.00,1682.00,48.90,"W",-121.46,"N","GPS reading","NAD 83",10.00,612349.23,5417752.01,"Conversion algorithm","Subalpine rocky bald; cushioned moss and lichens. Plants relegated to crevices in rock. Dry. Most plants mat forming.","Common.","Native","Flowering & Fruiting","{B24B41E9-7D79-42F8-8021-BD476BB948E1}",612349.46,5417752.31,"NAD83","OK","Natalya Antonova"
